word,count
FARTE-SE,1
ENTRISTEÇA,2
USARÁ,3
ENTRISTECE,1
GRADO,4
SUBVERTER,1
QUEIXE-SE,1
ESQUADRINHEMOS,1
PROVEMO-LOS,1
LEVANTEMOS,1
COBRISTE-TE,2
PERSEGUISTE,1
REFUGO,2
ENTRISTECEM,1
CAÇAM,1
CORTARAM-ME,1
APROXIMASTE,1
PLEITEASTE,1
OBSERVA-OS,1
ASSENTAREM-SE,1
LEVANTAREM-SE,1
ESPALHADAS,3
AVALIADOS,1
PEDEM,2
CRIARAM,1
MONTUROS,1
SUBVERTIDA,2
TOCASSEM,1
POLIDOS,1
ESCURECEU-SE,2
NEGRUME,1
SECOU-SE,7
DITOSOS,1
LENTAMENTE,1
COMPASSIVAS,1
SERVIRAM-LHES,1
CUMPRIMENTO,6
GRITAVAM-LHES,1
DIZIA-SE,1
MORARÃO,1
INDIGNADA,1
RESPEITARAM,1
COMPADECERAM,1
OLHÁVAMOS,1
DIZÍAMOS,1
REGOZIJA-TE,2
EMBEBEDAR-TE-ÁS,1
CONSUMADO,6
FARTAREM,1
LEVAMOS,1
TRAZEMOS,1
FORÇARAM,1
REVERENCIADAS,1
OBRIGARAM,2
MOER,1
CONVERTEU-SE,1
PERMANECES,1
ESQUECERIAS,1
DESAMPARARIAS,1
CONVERTE-NOS,1
CONVERTIDOS,1
QUEBAR,8
EZEQUIEL,2
BUZI,1
REVOLVENDO-SE,1
ÂMBAR,3
LUZIAM,1
VIRAVAM,6
CLARÃO,1
AROS,1
CAMBOTAS,1
ELEVANDO-SE,3
ELEVAVAM-SE,3
ELEVAVAM,1
PARANDO,7
ESTRÉPITO,3
ABAIXAVAM,2
VI-A,1
OBSTINADOS,4
DEIXEM,3
HABITES,1
ESTENDEU-O,1
OBSTINADA,2
OUVE-AS,1
LEVANTOU-ME,2
TEL-ABIBE,1
PASMADO,1
AVISÁ-LOS-ÁS,1
AVISARES,2
AVISASTE,1
AVISANDO,1
ENCERRA-TE,1
PEGUE,1
REPREENDEDOR,1
PÔ-LO-ÁS,1
GRAVA,1
FORTIFICAÇÃO,1
SERTÃ,1
CERCARÁS,1
FIXADO,1
DIRIGIRÁS,1
CUMPRAS,2
MILHO,1
AVEIA,1
COLOCA-OS,1
COZÊ-LOS-ÁS,1
DEI-TE,3
ESPANTEM,1
BARBEIRO,1
REPARTIRÁS,1
FERI-LA-ÁS,1
ATÁ-LOS-ÁS,1
COLOQUEI-A,1
MULTIPLICASTES,3
EXECUTAREI,7
DIMINUIREI,2
QUEBREM,1
DESFEITAS,1
QUEBRANTEI,1
CORROMPENDO,1
FRONDOSO,1
DIBLA,1
DESPERTOU-SE,1
MANHÀ,2
PUNIREI,2
REVERDECEU,1
RESTARÁ,3
GEMENDO,3
ENFRAQUECERÃO,2
DÉBEIS,1
CINGIR-SE-ÃO,2
ESTÔMAGO,5
ENTREGÁ-LA-EI,1
PIORES,4
PROFANADOS,1
CONTURBARÃO,1
MERECIMENTOS,1
TOMOU-ME,1
PINTADOS,3
JAAZANIAS,2
PINTADAS,2
ABANDONOU,4
ASSENTADAS,3
TAMUZ,1
ADORAVAM,3
LEVIANA,1
IRRITAR-ME,1
TRATAREI,3
GRITEM,1
INTENDENTES,1
DESTRUIDORAS,1
TINTEIRO,3
CINTURA,3
TESTAS,7
COMPADEÇAIS,1
EXTERMINÁ-LOS,1
COMEÇAI,1
CONTAMINAI,1
DERRAMANDO,2
GRANDÍSSIMA,1
ESPALHA-AS,1
ELEVARAM,3
ELEVAREM,1
SEPARAVAM,1
ACOMPANHAVAM,3
ENCHESTES,2
DEITASTES,1
EXERCEREI,2
PARENTESCO,1
AJUNTAR-VOS,1
MOBÍLIAS,5
MUDARES,1
TIRA-AS,1
REFERE-SE,1
EXÍLIO,1
DISPERSAR,1
ESCAPOS,1
CONTEM,1
SUSTO,1
DESPOJADA,2
DEVASTADAS,1
PROLONGAR-SE-ÃO,1
REPARASTES,1
ADIVINHAM,3
REGISTROS,1
ESCREVERÃO,1
ENGANANDO,2
ARGAMASSA,6
TEMPERADA,6
COBRISTES,2
FENDÊ-LA-EI,1
INUNDAR,1
COSEM,1
ALMOFADAS,2
CAÇAREM,1
CAÇAREIS,1
MENTINDO,2
CAÇAIS,2
FAZENDO-AS,3
SOLTAREI,1
CAÇADO,1
ENTRISTECESTES,2
ENTRISTECIDO,1
FORTALECESTES,2
CONSERVÁ-LO,1
INTERROGADO,3
ALIENAR,1
ARRANCÁ-LO-EI,1
DESTRUÍ-LO-EI,1
REBELANDO,1
LIVRARIAM,5
DESFILHAREM,1
FICARIAM,3
RESTARÃO,1
TOMA-SE,2
PENDURE,1
HETÉIA,2
ESFREGADA,1
COMPADECENDO-SE,1
VI-TE,3
REVOLVER-TE,1
DISSE-TE,2
CRESCESTE,2
AVULTARAM,1
ABA,4
ENXUGUEI,1
VESTI,1
BORDADAS,2
CALCEI,1
ENFEITEI,1
NUTRISTE-TE,1
PRÓSPERA,1
REALEZA,1
CORROMPESTE,3
PROSTITUÍAS-TE,1
SUCEDERA,1
ENFEITE,3
SACRIFICASTE,1
ABÓBADA,4
PROVOCARES,1
DIMINUÍ,1
DEPRAVADO,1
INSACIÁVEL,1
FARTASTE,2
MERETRIZ,11
IMPERIOSA,1
DELEITASTE,1
ODIASTE,3
DESCOBRIREI,3
JULGAR-TE-EI,1
JULGADAS,1
ADÚLTERAS,4
DERRUBARÃO,4
TRANSTORNARÃO,1
DESPIRÃO,4
OCIOSIDADE,1
JUSTIFICASTE,2
JULGASTE,3
TORNAREM,4
MENCIONADA,1
DESCOBRISSE,1
QUEBRANDO,4
PROPÕE,2
PLUMAGEM,2
MERCANCIA,1
COLOCOU-A,1
PLANTANDO-A,1
SALGUEIRO,1
PRODUZIA,1
PLANTIO,2
REGASSE,1
SEQUE,1
SEQUEM,1
ARRANCÁ-LA,1
TOCANDO-LHE,2
PRESTAR,2
REBELOU-SE,1
MANDASSEM,1
BROTO,1
ELEVEI,1
REVERDECER,1
PENSAIS,6
USAIS,1
PRATICANDO,5
OPRIMINDO,1
DEVEDOR,4
DESVIANDO,1
PROCEDENDO,3
DERRAMADOR,1
OPRIMIR,2
ROUBOS,1
EMPRESTAR,1
RETIVER,1
EXTORSÃO,1
COMETENDO,3
RECONSIDERA,1
MORRERÍEIS,1
EDUCOU,1
APRENDEU,4
ASSOLOU-SE,1
COLOCARAM-NO,1
JAULA,1
FRUTIFICOU,2
CETROS,1
SECARAM-SE,1
CONSULTAR-ME,1
CONSULTADO,1
JULGARIAS,2
NOTIFICA-LHES,1
PREVISTO,2
LANÇAVA,4
DERRAMARIA,3
MOSTREI,1
CUMPRINDO-OS,3
REJEITANDO,3
EXECUTAI-OS,1
CONTAMINEI,1
ASSOLÁ-LOS,1
TRAIÇOEIRAMENTE,1
CHEIROS,1
BAMÁ,1
CONTAMINAI-VOS,1
PROSTITUÍSTES,1
OFERECEIS,6
CONSULTARÍEIS,1
CONSULTAREIS,1
DERRAMADA,2
VÍNCULO,3
PROFANEIS,1
DELEITAREI,3
OBLAÇÕES,5
CONGREGAR,6
DÁ-LA,2
CORRUPTOS,3
ACENDI,1
PROFERIDOR,1
PARÁBOLAS,19
EXTERMINAREI,13
SUSPIRAS,1
ANGUSTIARÁ,1
POLIDA,4
ALEGRAR-NOS-EMOS,1
POLIR,1
MANEJADA,1
MATADOR,2
DESPREZASSE,1
DOBRE-SE,1
DESMAIE,1
DESTRUIÇÕES,1
UNE-TE,1
BATEREI,1
ESCOLHE-O,1
CIMO,2
ENCRUZILHADA,1
AGUÇARÁ,1
ABRIREM,1
PÔREM,1
JURAMENTOS,3
APARECENDO,3
REVÉS,3
POREM,3
ASSOPRAREI,2
FABRICASTE,1
APROXIMAREM-SE,1
ESCARNECERÃO,3
INFAMADA,1
CALUNIADORES,2
ABOMINAVELMENTE,1
ILÍCITOS,1
OPRIMINDO-O,1
ESPALHAR-TE-EI,1
DISPERSAR-TE-EI,1
PROFANADA,2
ASSOPRAR,1
FUNDIREM,1
VIOLENTAM,1
PROFANAM,1
DISCERNEM,2
LOBOS,7
ADIVINHANDO-LHES,1
TAPANDO,1
RECAÍSSE,1
APERTADOS,1
APALPADOS,1
AOLÁ,5
AOLIBÁ,6
ENAMOROU-SE,4
COBIÇÁVEIS,3
DEVASSIDÕES,5
ENAMORAVA,1
APALPARAM,1
IMPUDICÍCIA,1
ENAMORARA,1
FALADA,3
CORROMPEU,1
IMODERADO,1
PRIMOR,2
IMPUDICÍCIAS,2
TINGIDAS,1
APARTOU-SE,2
LEMBRANDO-SE,3
PROSTITUÍRA,1
APALPAVAM,1
SOA,2
COA,1
AFAMADOS,1
CARRETAS,1
JULGAR-TE-ÃO,1
TIRAR-TE-ÃO,1
BELAS,1
DESPIDA,1
DESCOBRIR-SE-Á,1
CABE,1
BEBÊ-LO-ÁS,1
ESGOTÁ-LO-ÁS,1
ROERÁS,1
CARREGARÁS,1
MOSTRA-LHES,1
LAVASTE,1
COLORISTE,1
ORNASTE,1
SATISFEITA,1
ENVELHECIDA,1
PROSTITUIRÃO,1
INFAMES,2
GOLPEARÁ,1
ESCARMENTEM,1
DEITA-LHE,1
ESPÁDUAS,1
ENCHE-A,1
FAZE-A,3
COZAM-SE,1
ESCUMA,5
DESCALVADA,4
TEMPERA,1
ARDAM,1
PERMANECESTE,1
LAMENTARÁS,1
PROFANAREI,1
ANELO,2
COBRIREIS,1
LAMENTAREIS,3
CHORAREIS,3
DEFINHAR-VOS-EIS,1
PESSOALMENTE,1
ABRIR-SE-Á,1
ESTABELECERÃO,1
ESTREBARIA,2
BATESTE,1
PATEASTE,1
VINGATIVAMENTE,2
CULPADÍSSIMO,1
FURIOSOS,1
EXERCIDO,1
VARREREI,1
ENXUGADOURO,2
BALUARTE,1
ROUBARÃO,2
SAQUEARÃO,1
MERCADORIAS,11
ARRAZARÃO,1
CANTIGAS,1
GEMEREM,1
TREMORES,1
PERECESTE,1
AFAMADA,1
TURBAR-SE-ÃO,1
EXISTIRÁS,1
NEGOCIA,1
APERFEIÇOARAM,1
CONVESES,1
MASTROS,1
REMOS,1
BANCOS,1
FIZERAM-NOS,1
ENGASTADO,1
BUXO,1
QUITEUS,1
BORDADO,1
ARVADE,2
REMADORES,2
PILOTOS,4
CONSERTAVAM,2
TRATAREM,1
GAMADITAS,1
PENDURAVAM,1
APERFEIÇOAVAM,1
NEGOCIAVA,4
CASTA,4
NEGOCIAVAM,3
FEIRAS,3
TROCAVAM,2
ÉBANO,1
MANUFATURAS,1
CORAIS,1
PANAGUE,1
HELBOM,1
UZAL,1
FINOS,1
NEGOCIARAM,1
CANE,1
QUILMADE,1
COFRES,1
CARAVANAS,1
GLORIFICASTE,2
REVOLVERÃO,1
FAR-SE-ÃO,1
CALVOS,1
ENRIQUECESTE,1
ASSOBIARAM,1
ESTIMAS,2
ALCANÇASTE,1
ELEVA-SE,1
DESEMBAINHARÃO,2
MANCHARÃO,1
TRASPASSADOS,5
TRASPASSA,1
SARDÔNIA,1
TURQUESA,1
PÍFAROS,1
AFOGUEADAS,2
ANDAVAS,2
MULTIPLICAÇÃO,1
PECASTE,3
COBRIDOR,1
CAUSE,1
POUSAS,1
ANZÓIS,3
APEGUEM,1
APEGAREM,1
TOMANDO-TE,1
COMPLETA,4
SYENE,2
DISPERSAREI,3
EXALÇARÁ,1
PRESTASSE,1
PELOU,1
PRESTOU,1
ROUBARÁ,3
GEMEI,5
NUBLADO,2
CUBE,1
ESPANTAREM,1
DESCUIDADA,1
VENDEREI,2
ENTREGANDO-A,1
COTIDIANAS,1
ÁVEN,3
PI-BESETE,1
ATAR,3
FORTALECEREI,5
GEMERÁ,1
TRASPASSADO,1
SOMBROSA,1
COPA,3
EXALÇOU,2
PLANTAÇÃO,2
REGATOS,1
ALONGARAM,1
ANINHAVAM,1
GERAVAM,1
OBSCURECER,1
IGUALAVAM,1
CASTANHEIROS,1
ASSEMELHOU,1
ELEVASTE,1
TRATAMENTO,1
MERECIDO,1
DEIXÁ-LO-ÃO,1
ACOLHERÃO,1
CONSOLAVAM,2
JAZERÁS,2
ROMPIAS,1
TURBAVAS,1
PISAVAS,1
POSAR,1
NADAS,1
APAGANDO-TE,1
ENEGRECEREI,2
BRILHANTES,2
LUZES,3
TURBARÃO,1
SOBREPUJAS,1
ARRASTAI-A,1
SOCORREM,1
JAZERAM,1
CAUSADO,2
CAUSARAM,3
JAZERÁ,1
DISSUADIR,1
ADVERTIRES,2
DESFALECEMOS,3
RESTITUINDO,1
INDENIZANDO,1
JULGAR-VOS-EI,1
LEVANTAIS,1
DERRAMAIS,1
COMETEIS,2
DEVOREM,1
COSTUMAVA,7
TANGE,1
VESTIS,1
MATAIS,2
APASCENTAIS,1
CURASTES,1
LIGASTES,1
DESGARRADA,2
BUSCASTES,1
DESGARRADAS,3
APASCENTARAM,2
DEMANDAREI,1
PROCURAREI,3
LIVRÁ-LAS-EI,1
TIRÁ-LAS-EI,1
APASCENTAREI,4
APRISCO,2
REDIL,1
LIGAREI,1
GORDA,3
APASCENTÁ-LAS-EI,1
PISAIS,2
CLARAS,1
SUJAIS,1
SUJADO,1
MAGRA,1
DAIS,2
EMPURRÕES,1
ESCORNEAIS,1
ESPALHAIS,1
RENOME,1
PROCEDEREI,2
ENGRANDECESTES,1
PAROLEIROS,1
DESAMPARADAS,1
APROPRIARAM,1
MENOSPREZO,1
LANÇAREM,3
PRODUZIREIS,1
LAVRADOS,1
SEMEADOS,2
EDIFICADOS,6
HABITADOS,2
DESFILHARÁS,3
DESFILHA,1
DEVORARÁS,1
OUÇAS,4
GENTES,2
ESPALHEI-OS,1
JULGUEI,3
POUPEI,1
ASPERGIREI,1
OBSERVEIS,2
LIVRAR-VOS-EI,1
RECEBAIS,4
ENVERGONHAI-VOS,2
CONFUNDI-VOS,1
PASSAVAM,5
SOLITÁRIAS,1
REEDIFICADO,1
DEVASTADO,2
SOLICITADO,1
MULTIPLICAR-LHES-EI,1
SEQUÍSSIMOS,1
PROFETIZEI,2
ESTENDEU-SE,2
DECLARARÁS,1
HOUVE-,1
RES,2
CONTAMINARÃO,2
OBSERVARÃO,1
MANEJANDO,1
GÔMER,2
DISPÕE-TE,1
MULTIDÕES,12
FAR-TE-ÁS,1
MAQUINARÁS,1
TRARIA,1
PRECIPÍCIOS,1
DESABARÃO,1
INUNDANTE,1
BASTÕES,1
ROUBARAM,1
SEPULTARÃO,1
ENTERRARÁ,2
MEMO-RÁVEL,1
PERCORRERÃO,1
ATRAVESSARÃO,1
ENTERRADORES,1
ENTERRADO,1
HAMONA,1
FARTARDES,1
EMBEBEDARDES,1
FARTAR-VOS-EI,1
DESCARREGADO,2
ZELAREI,1
CONQUISTADA,1
PILARES,18
VESTÍBULOS,2
PROPORCIONAL,1
SUBIA-SE,1
SUBIDAS,4
IMOLAVAM,2
TRAVAVAM,1
CARACOL,1
TRAVE,8
GROSSA,1
GALERIA,2
PASSEIO,1
TOMAVAM,1
ESTREITANDO,1
PADRÕES,1
MANJAR,1
MINISTRARAM,3
VESTIR-SE-ÃO,1
APROXIMARÃO,2
COMETIAM,1
MEÇA,1
ENVERGONHANDO-SE,1
FORMAS,2
ARMAÇÃO,6
ASPERGIREM,1
EXPIARÁS,1
PURIFICÁ-LO,1
OFERECÊ-LOS-ÁS,1
OFERECÊ-LOS-ÃO,1
EXPIARÃO,1
CONSAGRAR-SE-ÃO,1
BASTEM-VOS,1
INTRODUZISTES,1
CONSTITUÍSTES,1
TRANSVIADOS,1
DESVIADOS,1
CONSTITUIREI,1
EXTRAVIARAM,4
CINGIRÃO,1
SANTIFIQUEM,1
TOSQUIARÃO,1
DISPUTA,1
ASSISTIRÃO,1
CONTAMINAREM,2
CONTAR-SE-LHE-ÃO,1
REPARTIRDES,1
OCUPARÁ,1
MEDIRÁS,1
APROXIMAM,1
ÁREA,1
CORRESPONDERÁ,2
OPRIMIRÃO,1
AFASTAI,1
PRATICAI,1
IMPOSIÇÕES,1
CONTENHA,2
CONCORRERÁ,1
EXPIAREIS,1
OMBREIRA,1
SACERDO-,1
TES,1
ADORARÁ,3
OPOSTA,1
CONTÍNUOS,1
PERTENCERÁ,1
DEFRAUDANDO-OS,1
CONSTRUÍDA,1
COZINHAS,2
ATRAVESSAR,1
NADO,2
SAUDÁVEIS,3
EN-EGLAIM,1
EXCESSIVA,1
CHARCOS,1
PÂNTANOS,1
REPARTIREIS,2
HETLOM,2
BEROTA,1
SIBRAIM,1
HAZER-HATICOM,1
HAURÃ,2
HAZAR-ENOM,2
SORTEAREIS,2
GERARÃO,1
MEDINDO,1
CONSOANTE,2
VENDERÃO,2
TROCARÃO,1
TRANSFERIRÃO,1
SERVI-LA-ÃO,1
CORRESPONDENTE,1
ASPENAZ,1
DOUTOS,2
ASSISTIREM,1
LETRAS,8
MANTIDOS,1
BELTESSAZAR,10
SADRAQUE,15
MESAQUE,15
ABEDNEGO,15
PERMITISSE,2
DESPENSEIRO,3
CONSTITUÍDO,8
LEGUMES,3
EXAMINE,1
EXPERIMENTOU,1
ASSISTINDO,1
MATÉRIA,1
DISCERNIMENTO,2
ASTRÓLOGOS,7
PASSOU-SE-LHE,1
DECLARASSEM,1
ARAMAICO,1
DECLARARDES,1
DECLARAI-ME,1
GANHAR,10
PREPARASTES,1
PROFERIRDES,1
DIZEI-ME,3
MAGO,1
ASTRÓLOGO,1
REQUER,2
AVISADA,1
EXPLICOU,1
PEDISSEM,2
MISTÉRIO,24
PERECESSEM,1
INTRODUZE-ME,1
MISTÉRIOS,9
ENTENDESSES,1
IMENSA,1
ESMIUÇARÁ,2
MISTURAR-SE-ÃO,1
REVELADOR,1
REVELAR,6
LEVANTOU-A,2
PREFEITOS,2
ARAUTO,1
APREGOAVA,1
ORDENA-SE,1
SAMBUCA,4
GAITA,3
FOLES,3
PROSTRAR-VOS-EIS,1
PROSTRAR,1
INSTANTE,7
ACUSARAM,1
PROSTRASSE,2
ADORASSE,2
CONSTITUÍSTE,2
ADORAM,6
SERVIS,3
ADORAIS,2
NECESSITAMOS,4
ADORAREMOS,1
AQUECESSE,1
AQUECER,1
ATASSEM,1
CAPAS,4
CHAPÉUS,1
URGENTE,1
ESPANTOU,2
SOLTOS,3
MUDARAM,4
PREFERINDO,1
ADORASSEM,2
MORAM,2
MULTIPLICADA,3
PARECEU-ME,2
SEMPITERNO,3
TURBARAM,2
EXPEDI,1
INTRODUZIDOS,2
MANTINHA,1
DERRUBAI,1
CORTAI-LHE,1
ESPALHAI,1
AFUGENTEM-SE,1
MOLHADO,6
CONSTITUI,4
TURBAVAM,1
PASSAR-SE-ÃO,2
DEIXASSEM,1
TORNOU-ME,2
GLORIFIQUEI,1
ESTORVAR,1
DIGNIDADE,3
BUSCARAM-ME,1
RESTABELECIDO,1
AUMENTADA,1
EXALÇO,1
GLORIFICO,2
BELSAZAR,8
ESCREVIAM,1
CAIADURA,1
ESCREVENDO,1
RELAXARAM,1
BATIAM,2
GOVERNANTE,2
MUDOU-SE-LHE,1
SOBRESSALTADOS,1
INTERPRETANDO,1
RESOLVENDO,1
DÚVIDAS,4
CHAME-SE,1
LEREM,1
RESOLVER,1
PRÊMIOS,1
LEREI,1
CONSERVAVA,2
ABATIA,1
MENE,3
TEQUEL,2
UFARSIM,1
PERES,1
VESTISSEM,2
OCUPOU,1
PRESIDENTES,7
SOFRESSE,1
CONSTITUÍ-LO,1
ACHARMOS,1
CONCORDARAM,2
PROMULGAR,1
ASSINA,1
ASSINOU,1
ASSINADO,1
SUPLICANDO,1
ASSINASTE,2
PENALIZADO,1
SALVÁ-LO,2
ESTABELEÇA,2
SERVES,3
MUDASSE,1
DAR-SE-IA,1
LIVRAR-TE,2
CRERA,1
ACUSADO,7
ESMIGALHARAM,1
SUMA,2
AGITAVAM,1
CONTINUEI,4
ESPANTOSO,1
DEVORAVA,2
DIFERENTE,5
CONSIDERAR,2
MANAVA,1
MILHÕES,5
ABRIRAM-SE,3
PROFERIA,1
DESFEITO,4
PERTURBARAM,4
CHEGUEI-ME,1
PEDI-LHE,1
SOBRAVA,2
ROBUSTO,1
CUIDARÁ,4
DOMÍNIOS,1
APARECEU-ME,1
CIDADELA,1
ULAI,2
MARRADAS,1
CONSIDERANDO,3
INSIGNE,1
VI-O,1
INSIGNES,1
ASSOLADORA,1
PROCUREI,2
SIGNIFICADO,1
APRESEN-,1
TOU,1
MARGENS,1
GABRIEL,4
AMEDRONTEI,1
ADORMECIDO,1
GRÉCIA,5
SIGNIFICA,5
ENGRANDECERÁ,2
REFERE,1
ENFRAQUECI,1
TRATEI,1
ESPANTEI-ME,1
CUMPRIR-SE,4
DIRIGI,1
CONFESSEI,1
APARTANDO-NOS,1
REBELAMOS,1
ANDARMOS,3
SUPLICAMOS,1
CONVERTERMOS,1
APLICARMOS,1
VIGIOU,1
GANHASTE,2
APARTE-SE,4
FIADOS,1
ATENDE-NOS,1
TARDAR,3
CONFESSANDO,4
RAPIDAMENTE,1
INSTRUIU,1
SELAR,2
MESSIAS,4
REEDIFICARÃO,2
ANGUSTIOSOS,1
CONSUMAÇÃO,5
REVELADA,3
ENVOLVIA,1
CONFLITO,1
HIDEQUEL,1
BRILHAVAM,1
TRANSMUDOU-SE,1
APLICASTE,1
RESISTIU,3
MIGUEL,5
ABAIXEI,1
FORTALECEU-ME,2
FORTALECESTE,1
ANIME,1
ANIMÁ-LO,1
FORTALECÊ-LO,1
ACUMULARÁ,1
ALIARÃO,1
PERSISTIRÁ,3
FORTALECIA,3
INTERVIRÃO,1
REUNIRÃO,2
INUNDARÁ,2
EXASPERARÁ,1
DIRIGIRÁ,1
CORROMPÊ-LA,1
VIRARÁ,2
ARRECADADOR,1
CALADAMENTE,2
VARRIDOS,1
CONCERTO,1
FORMARÁ,1
CORAGEM,1
MAQUINARÃO,1
ARRASADO,1
CAUSARÃO,1
ABANDONADO,1
COLOCADOS,1
ESTABELECENDO,1
DESOLADORA,2
VIOLADORES,1
EMBRANQUECIDOS,2
ENGRANDECER-SE-Á,1
COMPLETE,1
LUTARÁ,1
APODERAR-SE-Á,1
LIVRAR-SE-Á,1
RESPLANDECERÃO,3
FULGOR,1
ENCERRA,1
CUMPRIDAS,2
SELADAS,1
DIRIGIDA,7
PROSTITUI,1
DIBLAIM,1
LO-RUAMA,2
COMPADECER-ME,1
SALVAREI,6
LO-AMI,1
CONTAR-SE,1
CONSTITUIRÃO,1
RUAMA,1
CONTENDEI,2
DESPOJE,1
TORPEMENTE,1
BUSCÁ-LOS-Á,1
ARREBATAREI,2
VILEZA,1
DEVASTAREI,1
CASTIGÁ-LA-EI,1
DESPOSAR-TE-EI,3
ATENDEREI,2
ATENDERÃO,2
SEMEÁ-LA-EI,1
COMPADECER-ME-EI,2
OBTEVE,1
AMEM,1
COMPREI-A,1
PROSTITUIRÁS,1
TERAFIM,1
PERJURAR,1
DESFALECERÁ,1
DAR-LHE-EI,4
ENTREGAR-SE-ÃO,1
LUXÚRIA,4
PROSTITUEM-SE,1
SUJEIÇÃO,4
SACRIFICAM,7
ADULTERAM,3
PROSTITUIR-TE,2
JUREIS,3
LANÇARAM-SE,1
REVOLTOS,1
APROFUNDARAM,1
PROSTITUÍDO,1
MUDAM,1
JAREBE,2
SARAR-VOS,1
IRME-EI,1
RECONHEÇAM,1
ATARÁ,1
RESSUSCITARÁ,12
PROSSIGAMOS,2
PORTARAM,1
HORDAS,1
CONSENSO,3
ASSINADA,1
SARANDO,1
PRATICARAM,2
HORDA,1
DESPOJA,2
DOENTES,4
QUENTES,1
VIRADO,1
INGÊNUA,1
CASTIGÁ-LOS-EI,1
REBELAM,1
CORRIGI,1
ESFORCEI,2
PENSAM,3
PERSEGUI-LO-Á,1
INCAPAZES,1
TRAGÁ-LA-ÃO,1
MERCOU,1
MERQUEM,1
ESCREVI-LHE,1
PUNIRÁ,1
TEMPLOS,4
EXULTES,1
ABANDONASTE,1
MANTERÃO,1
MÊNFIS,1
INJUSTIÇAS,1
FRUTA,1
AMARAM,3
GESTAÇÃO,1
CONCEPÇÃO,1
PRIVAREI,1
LANÇÁ-LOS-EI,1
GEREM,2
DEMOLIRÁ,1
PEÇONHENTA,1
BETE-«VEN,1
IDÓLATRAS,6
REGOZIJAVAM,1
ESPUMA,2
COBRI-NOS,2
PERMANECERAM,2
CONGREGAR-SE-ÃO,1
DOMADA,2
POUPAVA,1
CEIFAI,1
LAVRAI,1
CHOVA,2
LAVRASTES,1
SEGASTES,1
SALMÃ,1
BETE-ARBEL,1
CURAVA,5
ATRAÍ-OS,1
HUMANAS,1
CONVERTER-SE,1
COMPAIXÕES,2
CONVERTE-TE,2
MERCADOR,1
ENRIQUECIDO,3
SÍMILES,1
AMARGOSAMENTE,1
TREMIA-SE,1
BEIJEM,1
FOLHELHO,1
CHAMINÉ,1
RECONHECERÁS,1
ENSOBERBECEU-SE,1
ESPIAREI,1
ROMPEREI,2
REBELASTE,2
TIREI-O,1
ARMAZENADO,1
SOBREVIRÃO,3
SECAR-SE-Á,3
SAQUEARÁ,2
OFERECEREMOS,1
INFIDELIDADE,1
ESTENDER-SE-ÃO,1
GALHOS,1
FRAGRÂNCIA,2
VIVIFICADOS,2
PETUEL,1
DESPERTAI-VOS,1
BEBEIS,3
CASCA,1
DESPIU-A,1
EMBRANQUECERAM,1
ENTRISTECIDOS,2
MURCHOU,1
LAMENTAI-VOS,1
APODRECERAM,1
MANADAS,1
CONFUSAS,1
DENSAS,2
ESPALHADA,1
ENEGRECIDOS,1
MARCHARÁ,2
ARREMESSARÃO,1
ABALAR-SE-ÃO,1
JEJUNS,4
CHOREM,1
COMPADECEU-SE,1
LANÇÁ-LO-EI,1
TRASBORDARÃO,1
RESTITUIR-VOS-EI,1
LOUVAREIS,1
PROFETIZARÃO,5
REGIÕES,3
PAGAIS,2
GREGOS,22
SUSCITAI,1
FORJAI,1
SUSCITEM-SE,1
MADURA,2
DECISÃO,2
DESTILARÃO,2
REGARÁ,1
PRADOS,1
TRILHARAM,1
FERROLHO,1
BETE-ÉDEN,1
ENTREGAREM,4
ANIQUILOU,1
DILATAREM,1
PERVERTEM,2
EMPENHADAS,1
GUIEI,1
POSSUÍSSEIS,1
NAZIREUS,2
ORDENASTES,2
PROFETIZAREIS,1
APERTAREI,1
APERTA,3
FUGA,4
ÁGIL,1
CORROBORARÁ,1
MANEJA,2
CORAJOSO,1
TOCAR-SE-Á,1
RUGIU,1
ALVOROÇOS,2
LIVRADOS,1
PROTESTAI,1
OPRIMIS,1
PESCA,2
LANÇADAS,1
HARMOM,1
MULTIPLICAI,1
PUBLICAI-AS,1
GOSTAIS,1
LIMPEZA,1
CONVERTESTES,6
FALTAVAM,1
CHOVESSE,3
SACIARAM,2
FERI-VOS,2
SUBVERTI,1
TIÇÃO,2
PASSEIS,1
IRROMPA,1
CONVERTEIS,1
ALOSNA,2
SETE-ESTRÊLO,1
PROMOVE,1
SÚBITA,1
GRAVES,4
AFLIGIS,2
TOMAIS,1
ESTABELECEI,1
FUGISSE,2
ENCOSTASSE,1
MORDIDO,1
OFEREÇAIS,1
ATENTAREI,1
OFERECESTES-ME,1
SOSSEGADOS,1
CALNE,1
AFASTAIS,1
VIOLA,1
INVENTAM,1
UNGEM,1
FESTINS,1
BANQUETEADORES,1
LEVAR-LHE,1
LAVRAR-SE-Á,1
ALEGRAIS,3
OPRIMIR-VOS-Á,1
FINDAS,1
CEIFAS,2
MOSTROU-ME,5
BOIADEIRO,1
CULTIVADOR,1
PROSTITUIRÁ,1
REPARTIDA,1
MULTIPLICAR-SE-ÃO,2
ANELAIS,1
ABATIMENTO,2
DESTRUÍS,1
MISERÁVEIS,2
VENDERMOS,2
ABRIRMOS,1
DIMINUINDO,1
DOLOSAMENTE,1
AGITADA,3
