word,count
REVELAREM,1
RECOMPENSAS,2
HONRARIAS,1
REVELEM-ME,1
"INTERPRETAÇÃO""",1
GANHAR,14
CONTAREM,1
MUDASSE,1
INTERPRETÁ-LO,4
MAGO,2
ASTRÓLOGO,1
"MORTAIS""",1
EMITIDO,1
ROGASSEM,1
MISTÉRIO,29
DESTRONA,1
AGRADEÇO,5
PEDIMOS,7
REVELASTE-NOS,1
INTERPRETAREI,1
"TEVE""",1
SIGNIFICADO,20
ENTENDAS,1
OLHASTE,1
QUADRIS,1
SOLTOU-SE,1
VESTÍGIO,1
INTERPRETAREMOS,1
ALIANÇAS,4
POLÍTICAS,1
FIRMARÁ,1
PRESTOU-LHE,1
"MISTÉRIO""",1
PREFEITOS,4
PROVINCIAIS,2
ASSISTIREM,1
ARAUTO,1
PÍFARO,4
SALTÉRIO,4
PROSTRAR,2
ADORÁ-LA,1
DENUNCIARAM,1
EMITISTE,1
PROSTRASSE,2
ADORASSE,2
NOMEASTE,1
"ERGUER""",2
DISPUSEREM,2
DEFENDER-NOS,1
ADORAREMOS,1
AQUECIDA,1
AMARRASSEM,2
URGENTE,1
ATIRAMOS,1
DESAMARRADOS,1
ILESOS,2
"""SADRAQUE",1
COMPROVARAM,1
CHAMUSCADO,1
PREFERINDO,2
"MANEIRA""",1
FALAR-LHES,1
DEIXARAM-ME,1
CONTEI-LHES,1
"""BELTESSAZAR",2
INTERPRETE-O,1
COPA,2
VISÍVEL,5
ALIMENTAVAM,2
"""NAS",1
‘DERRUBEM,2
TOCO,3
CAMPO’,1
MOLHADO,3
"ASSUSTE""",1
APLICASSE,2
TEMPOS’,1
EXPULSO,13
COMERÁS,1
MOLHARÁS,1
ADMITAS,1
RECONHECERES,1
RENUNCIA,1
CONTINUES,1
ADMITA,1
"QUER""",1
MOLHOU-SE,1
LOUVEI,1
HONREI,1
GLORIFIQUEI,3
VOLTOU-ME,1
RECUPEREI,1
EXALTO,2
GLORIFICO,2
BELSAZAR,8
ILUMINADA,2
ESCREVIA,1
PÁLIDO,4
VACILARAM,1
INSCRIÇÃO,15
INTERPRETÁ-LA,1
REVELANDO-ME,1
VERIFICOU-SE,2
PERCEPÇÃO,4
EXTRAORDINÁRIA,2
"ESCRITA""",1
LEREM,2
LEREI,1
SOBERANIA,2
PROMOVER,2
PROMOVIA,1
HUMILHAVA,1
DESPOJADO,2
MOLHAVA,1
SOUBESSES,1
LOUVASTE,1
GLORIFICASTE,1
MENE,3
TEQUEL,2
PARSIM,1
PERES,1
"PERSAS""",1
COLOCÁ-LO,3
ADMINISTRAÇÃO,4
GOVERNAMENTAL,1
NEGLIGENTE,2
ENCONTRAREMOS,1
EMITIR,2
EMITE,1
ASSINA-O,1
"REVOGADA""",2
ASSINOU,1
AJOELHAVA,1
AGRADECENDO,1
PUBLICASTE,1
"""DANIEL",4
ASSINASTE,1
EDITO,1
"MODIFICADO""",1
MODIFICASSE,1
DIVERTIMENTO,1
EDITANDO,1
"LEÕES""",1
RESUMO,1
‘LEVANTE-SE,8
ATERRORIZANTE,2
DESPEDAÇAVA,2
DEVORAVA,2
PISOTEAVA,2
SOBRAVA,4
"""TRONOS",1
MILHÕES,5
"""CONTINUEI",1
APROXIMEI,2
GUERREAVA,1
DERROTAVA,1
DESPEDAÇANDO-A,1
PISOTEANDO-A,1
TENTARÁ,1
TEMPO’,1
EMPALIDECEU,1
ULAI,2
COMPRIDOS,1
RESISTIR-LHE,3
ATINGI-LO,1
ENORMES,3
COMPONENTES,1
SUPRIMIU,1
DURARÃO,1
ANUNCIADOS,1
SUPRIMIDO,1
PISOTEADOS,1
"RECONSAGRADO""",1
ENTENDÊ-LA,1
"""GABRIEL",1
"VISÃO""",1
REFERE-SE,2
"FIM""",3
PERDI,4
SENTIDOS,3
MÁXIMO,5
DEVASTAÇÕES,1
CONSIDERARÁ,1
INSURGIRÁ,1
MEDA,1
CONFESSEI,1
AFASTAMOS,1
ESPALHASTE,1
TRANSGREDIDO,1
RECUSANDO-SE,1
FALADAS,1
TRAZENDO-NOS,1
AFASTANDO-NOS,1
HESITOU,1
FAZEMOS,6
GABRIEL,3
VOANDO,4
DECRETADAS,2
EXPIAR,1
PROMULGAÇÃO,1
DESOLAÇÕES,1
ALA,1
"DECRETADO""",1
VEIO-LHE,1
PERFUMADA,1
PURÍSSIMO,1
REFLEXO,3
DESFALECI,1
PUS-ME,1
MIGUEL,5
SUPREMOS,1
EXPLICAR-LHE,1
"FUTURA""",1
DESFALEÇO,1
"FORÇAS""",1
AJUDEI-O,1
APARECERÃO,3
INSTIGARÁ,1
REPARTIDO,1
DESARRAIGADO,2
CONSERVARÁ,2
APOIOU,1
TOMAR-LHE,1
PREPARARÃO,1
IRRESISTÍVEL,1
MARCHARÁ,2
EQUIPADO,1
REBELARÃO,3
REVOLTARÃO,1
INSTALARÁ,1
COBRADOR,1
SENTIR-SE,1
AVASSALADOR,1
SENTIREM,1
SAQUES,1
TRAMARÁ,1
GUERREARÁ,1
TRAMADOS,1
SENTARÃO,2
MENTIRÃO,2
EMPREENDERÁ,1
OPORÃO,1
"""SUAS",5
LISONJAS,1
CORROMPERÁ,1
VIOLADO,1
RESISTIRÁ,1
REFINADOS,2
ALVEJADOS,2
ENGRANDECERÁ,1
DESCONHECIDO,2
CAROS,1
RECONHECEREM,1
ENVOLVERÁ,1
NÚBIOS,1
SUBMETERÃO,1
PARTIRÁ,1
SOCORRERÁ,1
RELUZIRÃO,1
ACOLÁ,1
"CONHECIMENTO""",1
DECORRERÁ,1
ESTUPENDAS,1
"CUMPRIRÃO""",1
"""SIGA",1
LACRADAS,1
ABOLIDO,1
DIBLAIM,1
LO-RUAMA,2
PERDOÁ-LA,1
LO-AMI,1
‘FILHOS,2
‘MINHAS,1
AMADAS’,1
"""REPREENDAM",1
REPREENDAM-NA,1
BEBIDA’,1
BLOQUEAREI,1
CORRERÁ,1
‘VOLTAREI,3
ENFEITOU,1
"ESQUECEU""",1
ATRAÍ-LA,1
CARINHO,1
AÇOR,1
MARIDO’,1
INVOCADOS,1
ABOLIREI,1
CASAREI,3
RECONHECERÁ,3
"RESPONDEREI""",1
"""RESPONDEREI",1
‘NÃO-MEU-POVO’,1
"PASSAS""",1
ULTRAPASSAM,1
DESFALECEM,1
REJEITO,1
IGNORARAM,1
IGNORAREI,1
PROSTITUIRÃO,1
ENTREGAREM,1
PROSTITUEM,1
ADULTERAM,1
ADULTERAREM,1
ASSOCIAM,1
MERETRIZES,1
PARTICIPAM,9
PRECIPITA-SE,1
ADULTERE,1
"""DEIXEM",4
BEZERRA,2
INDOMÁVEL,1
APASCENTÁ-LOS,1
CAMPINA,1
VERGONHOSOS,5
NVOLVIDOS,1
PERMITEM,1
ILEGÍTIMOS,3
"""TOQUEM",1
VANGUARDA,2
PODRIDÃO,2
ADMITAM,1
"ANSIOSAMENTE""",1
SARARÁ,1
VIVAMOS,6
CONHEÇAMOS,2
ESFORCEMO-NOS,3
EVAPORA,2
RELUZIRAM,1
MACULADA,1
PROSTITUI,1
"CONTAMINADO""",1
TENTO,1
REVELADOS,2
BANDIDOS,1
SOVA,1
INFLAMADOS,1
LENTAMENTE,1
MISTURA-SE,1
ENGANADA,2
APELA,1
AJUNTAM-SE,1
INSOLENTES,4
RIDICULARIZADOS,2
INSTITUÍRAM,1
ESCULTOR,2
TALO,2
ESPIGA,3
PRODUZISSE,1
DEVORARIAM,1
VENDEU-SE,1
COMEÇARÃO,1
DEFINHAR,1
DORAVANTE,1
AGRADARÃO,1
CARDOS,1
INSPIRADO,1
CONCEPÇÃO,1
VENTRES,3
ABORTEM,1
RESSECADOS,1
AMAREI,3
VIÇOSA,1
COBRIA-SE,1
PRODUZIA,1
PROSPERAVA,1
REVERENCIAMOS,1
JUDICIAIS,1
GRAVETO,1
"""CUBRAM-NOS",1
"""CAIAM",2
DUPLO,1
TREINADA,1
TRILHAR,1
FRAGOR,1
SALMÃ,1
BETE-ARBEL,1
PISADAS,2
ESTRAÇALHADAS,1
AFASTAVAM,1
TOMANDO-O,1
INCLINEI,1
ALIMENTÁ-LOS,2
RELUZIRÁ,1
CONCLAMADOS,1
ENTERNECIDO,1
DESPERTOU-SE,1
RUGIRÁ,2
"LARES""",1
ENGANOS,1
VENCEDOR,10
ORGULHA-SE,2
EXCLAMA,3
ABASTADO,1
DAVA-LHES,1
PECAM,1
MODELADAS,1
BEIJAM,1
"BEZERRO""",1
CHAMINÉ,1
CUIDEI,1
ESQUECIAM,1
‘DÁ-ME,1
LÍDERES’,1
ANOTADA,1
MANTIDOS,1
CHEGAM-LHE,1
ABRIGOU,1
REDIMIREI,1
FLORESÇA,1
SOPRANDO,2
PISADOS,1
"""PERDOA",1
RECEBE-NOS,1
OFEREÇAMOS,2
MONTAREMOS,1
APROFUNDARÁ,1
REVIVERÃO,1
RESPONDO,1
"PROCEDE""",1
PETUEL,1
CORTADOR,2
BEBEDORES,1
INUMERÁVEL,1
ARRUINOU,1
ARRANCOU-LHES,1
CASCA,1
DERRUBOU-AS,1
ELIMINADAS,1
DESESPEREM-SE,1
AGRICULTORES,1
PRODUTORES,1
MURCHOU,1
SUPRIMIDAS,2
DECRETEM,2
NEGRIDÃO,2
AURORA,1
ESTENDE-SE,2
CREPITANTE,1
CONTORCEM,2
MARCHAM,1
EMPURRAM,2
LANÇAM-SE,1
ESCURECEM,1
SUPORTÁ-LO,1
"PORÉM""",1
ARREPENDE-SE,1
ARREPENDA-SE,6
MAMAM,1
RECÉM-CASADOS,1
"""POUPA",1
SATISFAZÊ-LOS,1
"""LEVAREI",1
EMPURRANDO-O,1
"ESPALHARÁ""",1
COMPENSÁ-LOS,1
PROFETIZARÃO,4
EMBRIAGAREM,1
GREGOS,17
MANDANDO-OS,1
"SABEUS""",1
FORJEM,1
"""DESPERTEM",1
SENTAREI,1
MADURA,3
PISEM,1
ESCURECERÃO,1
BRILHARÃO,3
"CONQUISTARÃO""",1
GOTEJARÃO,1
MANARÁ,1
FLUIRÁ,2
REGARÁ,1
ACÁCIAS,1
AMÓS,7
"CARMELO""",1
ANULAREI,8
TRILHOS,1
ÁVEN,1
BETE-ÉDEN,1
"QUIR""",1
CATIVAS,1
COMUNIDADES,2
INTEIRAS,3
DESPREZANDO,2
"FORTALEZAS""",1
REPRIMIU,1
MUTILANDO-O,1
PERPETUANDO,1
"BOZRA""",1
AMPLIAR,1
"AUTORIDADES""",1
VENDEM,4
"EMBAIXO""",1
NAZIREUS,2
"PROFETIZASSEM""",1
AMASSAREI,1
"""ESCOLHI",1
"MALDADES""",2
CAÇOU,1
RUGIU,1
"DIREITO""",1
"SAQUEARAM""",1
"PALÁCIOS""",1
PERNA,1
"DESAPARECERÃO""",1
ESMAGAM,1
"HERMOM""",1
PONHAM-SE,1
ANUNCIEM-NAS,1
RETIVE,1
CASTIGUEI-OS,1
"""ENVIEI",1
CAPTURASSEM,1
NARIZES,1
"""DESTRUÍ",1
TIÇÃO,2
"""CAÍDA",1
"LEVANTE""",1
"DEZ""",1
"""BUSQUEM-ME",1
REDUZIDA,1
DEVASTARÁ,1
APAGÁ-LO,1
SITUAÇÕES,1
AFIRMAM,5
FUGISSE,2
ENCOSTANDO,1
RELIGIOSAS,1
SOLENES,1
SICUTE,1
QUIUM,1
ASTRAIS,1
"DAMASCO""",1
AFASTANDO,2
ESPREGUIÇAM,1
SOFÁS,1
DEDILHAM,1
IMPROVISAM,1
UNGEM,1
ÓLEOS,1
ÓCIO,1
“HÁ,1
”,13
“NÃO”,1
“CALADO,1
SENHOR”,1
PEDACINHOS,1
ARÁ-LOS,1
LO-DEBARA,1
“ACASO,2
CARNAIMB,1
“FAREI,2
ARABÁ”,1
“SENHOR,1
“ISSO,2
ACONTECERÁ”,2
“SOBERANO,1
“O,2
“UM,1
PRUMO”,1
“VEJA,2
“OS,1
JEROBOÃO”,1
“AMÓS,1
‘JEROBOÃO,1
NATAL’,2
“VÁ,1
REINO”,1
“EU,3
PROFETASC,1
“,2
PREGAR,18
ISAQUE’,1
“MAS,1
LOTEADAS,1
PAGÃA,1
“CHEGOU,1
POUPAREI”,1
“NAQUELE,5
DIA”,3
“AS,1
ARRUÍNAM,1
“QUANDO,1
VENDAMOS,1
COMERCIALIZEMOS,1
DIMINUINDO,1
COMPRANDO,4
“JAMAIS,1
AGITADA,6
VELÓRIO,1
“ESTÃO,1
DIAS”,1
“EM,2
DESMAIARÃO,2
VERGONHAA,1
DÃ’,1
DEUSB,1
BERSEBA’,1
“BATA,1
UMBRAIS,1
ESCAVEM,1
PRENDEREI,1
MORDA,1
VIGIÁ-LOS,2
BEM”,1
AFUNDA,1
CÂMARAS,1
“VOCÊS,1
ETÍOPES”,1
“SEM,1
PECAMINOSO,2
VARREREI,1
JACÓ”,1
“POIS,2
SACUDIREI,1
ABANADO,1
ENCONTRARÁ’,1
CONSERTAREI,1
REERGUEREI,1
PERTENCEM”,1
“DIAS,1
VIRÃO”,1
PISAR,2
GOTEJARÁ,1
DEI”,1
“LEVANTEM-SE,1
CAVIDADES,1
DERRUBAREI”,1
“SE,1
ACHASSEM,1
PILHADOS,1
SOBREPUJARÃO,1
CILADAS”,1
“DESTRUIREI,1
ALEGRADO,1
ESPERADO,2
ENTREGADO,4
RECAIRÁ,2
ESAÚ”,1
SEFARADE,1
DIRIGINDO-SE,9
DESTINAVA,1
EMBARCOU,1
AMEAÇAVA,1
ARREBENTAR-SE,1
PROFISSÃO,6
ADORADOR,2
ACALME,1
"""PEGUEM-ME",1
JOGUEM-ME,1
ESFORÇARAM,1
REMAR,1
TIRARMOS,1
"DESEJAVAS""",1
AQUIETOU,2
OFERECENDO-LHE,2
ENGOLISSE,1
JOGASTE-ME,1
VAGAS,1
ALGAS,1
ENROLARAM,1
AFUNDEI,1
APRISIONANDO,1
APAGAVA,1
LEMBREI,2
ACREDITAM,1
DEMORAVA-SE,1
PERCORRÊ-LA,1
"""DAQUI",1
"DESTRUÍDA""",1
NINIVITAS,2
VESTIRAM-SE,1
AMEAÇADO,1
DESCONTENTE,1
APRESSEI,1
LAGARTA,1
PODADO,1
MIQUÉIAS,1
RACHAM,1
DESPEDAÇADAS,1
IMORAIS,6
UIVAREI,1
CHACAL,1
GEMEREI,1
BETE-OFRA,1
REVOLVAM-SE,1
SAFIR,1
ZAANÃ,1
BETE-EZEL,1
MAROTE,1
ATRELEM,1
APRENDIDAS,1
MORESETE-GATE,1
CONQUISTADOR,1
CALVOS,1
ALVORECE,1
‘ESTAMOS,1
TIROU-A,2
TERRAS’,1
"PREGUEM""",1
PREGUEM,3
"ALCANÇARÁ""",1
ARRANCAM,3
TIRAM,1
REMOVEM,1
PREGAREI,1
FERMENTADA’,1
"GUIARÁ""",1
CORTAM-NO,1
MASTIGAR,1
PERVERTEM,2
TROCO,1
ADIVINHAM,1
"ACONTECER""",2
ELEVARÁ,1
INCOMODARÁ,1
ANDAREMOS,1
"""AJUNTAREI",1
AFLIGI,1
CONTORÇA-SE,1
DEBULHE,1
BELÉM-EFRATA,1
INVADIREM,2
MARCHAREM,1
LEVANTAREMOS,1
PASTOREARÃO,1
LIVRARÃO,1
DESTROÇA,1
MUTILA,1
"""MATAREI",1
EXIGENTE,1
REDIMI,1
CONDUZI-LO,1
RECORDE,1
"JUSTOS""",3
CURVAR-ME,3
FALSIFICADA,1
PRESERVARÃO,1
ESPREMERÃO,2
TRADIÇÕES,8
RESPIGA,1
IMPÕEM,1
CONTEMPLAREI,1
PISADA,3
AMPLIARÃO,1
"MARAVILHAS""",1
DESPOJADAS,1
PISARÁS,1
ATIRARÁS,1
MOSTRARÁS,2
NAUM,2
ELCÓS,1
SEQUEM,1
PLANEJAREM,1
PERVERSIDADES,1
“APESAR,1
AFLIGIREI,1
ALGEMAS”,1
DECRETA,1
“VOCÊ,1
PERPETUEM,1
DESPREZÍVEL”,1
UNIFORMES,1
RELUZEM,1
ALINHAM,1
LOUCAMENTE,1
VELOZMENTE,1
QUARTEIRÕES,1
ARREMESSAM-SE,1
CONVOCAM-SE,1
TROPEÇANDO,2
DEPORTADA,2
VAZANDO,1
“PAREM,1
PAREM”,1
REPLETA,2
EMPALIDECE,1
CAÇAVA,1
ESTRANGULAVA,1
“ESTOU,1
VOCÊ”,2
“QUEIMAREI,1
OUVIDA”,1
FRAUDES,1
SEDUTORA,1
MESTRA,1
ESCRAVIZOU,1
“VOU,1
JOGAREI,1
IMUNDÍCIE,2
‘NÍNIVE,1
RODEADA,2
ILIMITADA,1
MASSACRADAS,1
MADUROS,4
SACUDI-LAS,1
VORAZES,1
ESCANCARADAS,1
RESERVE,1
PISE,1
TORNANDO-OS,1
FRIOS,1
ADORMECEM,1
REUNI-LO,1
CHAGA,1
HABACUQUE,2
"""VIOLÊNCIA",1
CONTEMPLEM-NAS,1
CRERIAM,3
APAVORANTE,1
MERGULHA,1
MENOSPREZAM,1
MORRERÁS,1
SUPORTAM,5
TOLERAS,1
ENGOLEM,2
GOVERNADOS,1
PUXAM,2
APANHAM-NOS,1
ESVAZIANDO,1
AGUARDAREI,1
TABUINHAS,1
ESPERE-A,1
"ATRASARÁ""",1
ENVAIDECIDO,1
ILUSÓRIA,1
AMONTOA,1
DESPERTARÃO,1
TRAMOU,1
ENVERGONHANDO,1
AFADIGUEM,1
MISTURANDO-A,1
"""DESPERTE",1
RESPIRA,1
CONFISSÃO,4
TEMO,4
FAZE-AS,1
LAMPEJAVAM,1
DESMANCHARAM,1
ANTIQÜÍSSIMAS,1
CUCHÃ,1
CAVALGASTE,1
FENDESTE,1
ERGUENDO,2
VOADORAS,1
LAMPEJO,1
ANDASTE,1
PISOTEASTE,1
DESNUDASTE,1
ATRAVESSASTE,1
MALDOSO,1
PISASTE,1
DESFALECERAM,1
VACILAVAM,1
FALHANDO,1
ALEGRAREI,1
HABILITA,1
OFICIANTES,1
CALEM-SE,1
ESTRONDOS,1
NEGOCIAM,1
VASCULHAREI,1
LAMPARINAS,1
DEMOLIDAS,1
REÚNA-SE,1
AJUNTE-SE,1
PUDOR,1
BANIDA,1
QUERETEUS,2
INSULTAREM,3
RIDICULARIZAREM,1
EMPOLEIRARÃO,1
ECOARÃO,1
SACODEM,1
OPRESSORA,1
VESPERTINOS,1
MINISTRA,1
"""ELIMINEI",1
FORTIFICAÇÕES,1
CAIRIAM,1
ESPEREM,4
ADORADORES,6
MANSOS,1
REFUGIARÃO,1
COMETERÁ,1
AMEDRONTE,1
ENFRAQUECEREM,1
"ALEGRIA""",2
AGIREI,1
ACABAMENTO,1
FARTAM,1
SATISFAZEM,1
AQUECEM,1
RECEBE-O,1
"FURADA""",1
"GLORIFICADO""",1
DISSIPEI,1
RETEU,1
PROVOQUEI,1
"PREJUDICADO""",1
COMPARADO,2
"""CORAGEM",5
"ZOROBABEL""",2
"PERTENCEM""",1
"ANTIGO""",1
‘PERGUNTE,1
"""FICARÁ",1
COLOCASSE,1
ROMEIRA,1
VIRAREI,1
"COMPANHEIRO""",1
"SEALTIEL""",1
"ESCOLHIDO""",2
‘DEIXEM,1
PROMETEU’,1
SEBATE,1
MARRONS,1
"""PERCORREMOS",1
"TRANQÜILA""",1
CONFORTADORAS,1
SOFRIA,2
VOLTANDO-ME,2
ESTICADA,1
JERUSALÉM’,2
ESCOLHERÁ,2
ATERRORIZAR,1
"DISPERSÁ-LO""",1
SEGURANDO,2
"LARGURA""",2
GLÓRIA’,1
ESCAPEM,2
"HABITAÇÃO""",2
ACUSÁ-LO,3
EXORTOU,1
PREFIGURAM,1
GRAVAREI,1
INSCRIÇÃO’,1
CONVIDARÁ,1
FIGUEIRA’,1
DESPERTAR-ME,1
ESPÍRITO’,1
‘DEUS,5
COLOCACARAM,1
TERMINARÃO,1
SONDAM,1
TUBOS,1
DOURADO,1
VOAVA,3
"""NELE",2
"SURGINDO""",1
"CESTO""",1
"""AÍ",5
"PERVERSIDADE""",1
TAPOU,1
ERGUI,1
"PEDESTAL""",1
ATRELADOS,2
REPRESENTAM,2
ACABAM,2
PUXADA,1
"SUL""",1
IMPACIENTES,1
DOIS’,2
HEM,1
RÉGEN-MELEQUE,1
SUPLICAREM,1
PROCLAMADAS,1
PROSPERAVAM,1
OUTROS’,1
TEIMOSAMENTE,1
"MUITO""",2
CHAMAREM,1
OUVIREI’,1
ATRAVESSÁ-LA,1
RUÍNAS’,1
"SAGRADO""",1
"""HOMENS",4
"BRINCANDO""",1
"""SALVAREI",1
PROFERIDAS,3
"PASSADO""",1
"ENFURECERAM""",1
PLANEJEM,1
JEJUNS,2
"""POVOS",1
INDO’,1
HADRAQUE,1
BASTARDO,1
OCUPARÁ,1
PISOTEARÃO,1
FORMOSOS,2
AFLITAS,2
"AGIREI""",1
BRIOSO,1
CORCEL,1
FUNDAMENTAL,1
ASSOBIAREI,1
CRIARÃO,1
REVOLTOSO,1
"MARCHARÃO""",1
AGONIZE,1
MAJESTOSAS,1
AGONIZEM,1
DESVASTADOS,1
"""PASTOREIE",2
COMPRADORES,1
POUPAM,1
"""ENTREGAREI",1
PASTOREEI,1
CANSEI,1
DETESTAVA,1
CANCELANDO,1
CANCELADA,1
PAGUEM-ME,1
PAGUEM,1
"""LANCE",1
"OLEIRO""",1
ÓTIMO,1
AVALIARAM,1
ROMPENDO,2
PREOCUPARÁ,2
MACHUCADAS,1
SADIAS,1
ARRANCANDO,1
PATAS,1
IMPRESTÁVEL,1
EMBRIAGUE,1
LEVANTÁ-LA,1
MACHUCARÃO,1
"LOUCOS""",1
"""PROTEGEREI",1
CEGAREI,1
INTACTA,1
TRASPASSARAM,2
HADADE-RIMON,1
SEPARADAMENTE,1
JORRARÁ,1
"LEMBRADOS""",1
"""REMOVEREI",1
ADVERTIRÃO,1
ESFAQUEARÃO,1
PROFÉTICA,2
MOCIDADE’,1
AMIGOS’,1
"""FIRA",1
DISPERSARÃO,1
TERÇOS,1
TERÇA,2
"PERMANECERÁ""",1
INVOCARÁ,1
RESTABELECIDA,1
BURROS,1
INSCRITO,2
SINETAS,1
PENDURADAS,1
"""SEPARADO",1
PEGARÃO,2
MALAQUIAS,1
"AMEI""",1
AMASTE,4
TRANSFORMEI,1
AFIRME,2
"RUÍNAS""",1
DEMOLIREI,1
EXCLAMARÃO,2
"""TRAZENDO",1
DESONRAMOS,1
APAZIGUAR,1
FECHASSE,1
ACENDERIAM,1
"DESPREZO""",1
ACEITÁ-LOS,1
"DEFEITUOSO""",1
"""LANÇAREI",1
AMALDIÇOEI,1
ESFREGAREI,1
CARA,1
"MANTIDA""",1
TEMESSE,1
"LEVI""",1
QUEBRAMOS,1
MATRIMONIAL,1
"DIVÓRCIO""",1
"ROUPAS""",1
SENTARÁ,1
REFINADOR,1
PURIFICADOR,1
REFINARÁ,1
PRIVAM,1
ROUBAMOS,1
PONHAM-ME,1
GUARDÁ-LAS,1
IMPEDIREI,1
"MARAVILHOSA""",1
GANHAMOS,1
CONVERSARAM,1
"AGIR""",2
ATEARÁ,1
REVERENCIAM,1
ESMAGARÃO,1
JESUS,1308
CRISTO,540
ESROM,3
JECONIAS,2
SALATIEL,3
ABIÚDE,2
AZOR,2
SADOQUE,2
AQUIM,2
ELIÚDE,2
MARIA,58
UNISSEM,1
EXPÔ-LA,1
PENSADO,1
APARECEU-LHE,2
"EMANUEL""",1
JUDÉIA,47
HERODES,47
"ADORÁ-LO""",2
INFORMOU-SE,1
INFORMAR-SE,1
EXATIDÃO,3
AVISEM-ME,1
ENCHERAM-SE,1
ADVERTIDOS,1
OBTIDO,3
"""OUVIU-SE",1
ARQUELAU,1
REINANDO,1
NAZARÉ,16
NAZARENO,8
JOÃO,145
BATISTA,12
PREGANDO,18
"""ARREPENDAM-SE",3
"""VOZ",3
‘PREPAREM,3
BATIZADOS,23
FARISEUS,84
SADUCEUS,12
BATIZANDO,7
"""RAÇA",2
BATIZO,4
BATIZARÁ,3
LIMPARÁ,1
JUNTANDO,1
"APAGA""",2
BATIZADO,16
POUSANDO,1
DIABO,35
TENTADOR,2
TRANSFORMEM,1
"DEUS’""",4
JOGUE-SE,2
"PEDRA’""",2
MOSTROU-LHE,2
"ADORAR""",2
"""RETIRE-SE",1
‘ADORE,2
"CULTO’""",2
CAFARNAUM,15
"""TERRA",1
PEDRO,183
ANDRÉ,12
"""SIGAM-ME",2
TIAGO,42
ZEBEDEU,12
SINAGOGAS,24
CURANDO,3
PADECENDO,2
ENDEMONINHADOS,6
EPILÉTICOS,1
PARALÍTICOS,3
DECÁPOLIS,3
ENSINÁ-LOS,2
"""BEM-AVENTURADOS",3
BEM-AVENTURADOS,10
PACIFICADORES,2
PERSEGUIREM,1
PISADO,1
CANDEIA,13
COLOCA-A,4
BRILHE,1
GLORIFIQUEM,6
ABOLIR,2
DIGO-LHES,10
LETRA,3
TRAÇO,2
DESOBEDECER,1
MATARÁS’,1
JULGAMENTO’,1
IRAR,1
‘RACÁ’,1
‘LOUCO,1
INFERNO,11
RECONCILIAR-SE,1
GARANTO,6
"CENTAVO""",2
ADULTERARÁS’,1
DESEJÁ-LA,1
ARRANQUE-O,3
CORTE-A,3
LANCE-A,1
"INFERNO""",2
DIVÓRCIO’,1
"ADULTÉRIO""",4
‘SIM’,2
‘NÃO’,2
"MALIGNO""",1
‘OLHO,1
DENTE’,1
RESISTAM,2
OFEREÇA-LHE,2
PROCESSÁ-LO,1
MILHA,1
"EMPRESTADO""",1
‘AME,6
ODEIE,1
INIMIGO’,1
PUBLICANOS,16
SAUDAREM,1
PERFEITOS,1
‘OBRAS,1
ESMOLA,5
HONRADOS,1
"RECOMPENSARÁ""",2
ASSEGURO,16
‘PAI,5
SANTIFICADO,6
PERDOAMOS,2
DEVEDORES,3
TENTAÇÃO,7
AMÉM’,1
PERDOAREM,5
"OFENSAS""",1
JEJUAREM,1
ACUMULEM,2
ARROMBAM,2
FURTAM,2
"DINHEIRO""",3
PREOCUPAM,1
JULGADOS,8
USAREM,2
OLHO’,2
PÉROLAS,7
PORCOS,15
"DESPEDAÇARÃO""",1
"""PEÇAM",1
ESTREITA,3
PERDIÇÃO,6
"ENCONTRAM""",1
SEMELHANTEMENTE,6
‘SENHOR,11
PROFETIZAMOS,2
EXPULSAMOS,1
REALIZAMOS,1
TRANSBORDARAM,3
SOPRARAM,2
"QUEDA""",1
MARAVILHADAS,1
QUISERES,4
PURIFICAR-ME,2
MOSTRAR-SE,4
"TESTEMUNHO""",3
CENTURIÃO,21
PARALÍTICO,15
"SOFRIMENTO""",2
"CURÁ-LO""",2
RECEBER-TE,2
‘VÁ’,2
‘VENHA’,2
ISTO’,2
"""DIGO-LHES",15
RANGER,7
"DENTES""",3
TOMANDO-A,2
"DOENÇAS""",1
"""MESTRE",36
"FORES""",2
INUNDAVAM,1
BONANÇA,2
GADARENOS,1
SEPULCROS,8
ATORMENTAR,2
IMPLORAVAM,1
MANDA-NOS,1
"PORCOS""",1
AFOGADA,1
SUPLICARAM-LHE,2
"PERDOADOS""",5
BLASFEMANDO,3
PERDOADOS’,3
ANDE’,4
GLORIFICOU,5
MATEUS,6
COLETORIA,3
"""SIGA-ME""",5
"""PECADORES""",6
‘PECADORES’,7
‘DESEJO,2
"PECADORES""",2
JEJUARÃO,2
REMENDO,6
FORÇARÁ,2
RASGO,2
REBENTARÃO,1
ESTRAGARÃO,3
"CONSERVAM""",1
SINAGOGA,46
HEMORRAGIA,5
"CURADA""",3
"""ÂNIMO",2
FLAUTISTAS,2
"DORME""",3
ACONTECIMENTO,1
CRÊEM,33
"""CUIDEM",1
ENDEMONINHADO,12
DEMÔNIO,12
ADMIRADA,3
"DEMÔNIOS""",4
DESAMPARADAS,1
SEARA,2
PEÇAM,5
"SEARA""",1
APÓSTOLOS,62
FILIPE,37
BARTOLOMEU,4
TOMÉ,11
PUBLICANO,6
ALFEU,5
TADEU,2
